,date,canton,new_cases,total_cases,new_deaths,total_deaths
7016,2020-12-04,AR,53.0,1658.0,0.0,26.0
7017,2020-12-05,BL,80.0,6637.0,3.0,50.0
7018,2020-12-05,FR,101.0,20004.0,0.0,273.0
7019,2020-12-05,GL,0.0,638.0,0.0,9.0
7020,2020-12-05,GR,68.0,4888.0,0.0,56.0
7021,2020-12-05,JU,10.0,3643.0,0.0,84.0
7022,2020-12-05,LU,142.0,10777.0,8.0,107.0
7023,2020-12-05,NE,53.0,9411.0,4.0,178.0
7024,2020-12-05,NW,22.0,888.0,0.0,7.0
7025,2020-12-05,SG,140.0,18710.0,0.0,162.0
7026,2020-12-05,TI,219.0,13719.0,3.0,232.0
7027,2020-12-05,VD,250.0,44960.0,8.0,385.0
7028,2020-12-05,VS,62.0,21294.0,2.0,392.0
7030,2020-12-05,GE,88.0,32008.0,5.0,322.0
7031,2020-12-05,OW,15.0,998.0,0.0,26.0
7032,2020-12-05,AG,335.0,17986.0,7.0,187.0
7033,2020-12-05,BE,331.0,29507.0,12.0,403.0
7034,2020-12-05,ZG,70.0,3439.0,2.0,31.0
7035,2020-12-05,SZ,58.0,5157.0,1.0,82.0
7036,2020-12-05,TG,186.0,7351.0,5.0,115.0
7037,2020-12-05,BS,120.0,4957.0,4.0,37.0
7038,2020-12-05,ZH,792.0,45381.0,9.0,372.0
7039,2020-12-06,BL,116.0,6753.0,3.0,53.0
7040,2020-12-06,FR,68.0,20072.0,2.0,275.0
7041,2020-12-06,GL,0.0,638.0,0.0,9.0
7042,2020-12-06,GR,42.0,4930.0,0.0,56.0
7043,2020-12-06,JU,15.0,3658.0,1.0,85.0
7044,2020-12-06,LU,58.0,10835.0,2.0,109.0
7045,2020-12-06,NE,30.0,9441.0,4.0,182.0
7046,2020-12-06,NW,25.0,913.0,0.0,7.0
7047,2020-12-06,SG,74.0,18784.0,0.0,162.0
7048,2020-12-06,TI,224.0,13943.0,9.0,241.0
7049,2020-12-06,VD,165.0,45125.0,5.0,390.0
7050,2020-12-06,VS,63.0,21357.0,6.0,398.0
7052,2020-12-06,GE,53.0,32061.0,4.0,326.0
7053,2020-12-06,OW,8.0,1006.0,0.0,26.0
7054,2020-12-06,AG,125.0,18111.0,8.0,195.0
7055,2020-12-06,BE,249.0,29756.0,6.0,409.0
7056,2020-12-06,ZG,32.0,3471.0,0.0,31.0
7057,2020-12-06,SZ,0.0,5157.0,0.0,82.0
7058,2020-12-06,TG,73.0,7424.0,3.0,118.0
7059,2020-12-06,BS,75.0,5032.0,4.0,41.0
7060,2020-12-06,ZH,454.0,45835.0,15.0,387.0
7061,2020-12-07,BL,213.0,6966.0,6.0,59.0
7062,2020-12-07,FR,86.0,20158.0,4.0,279.0
7063,2020-12-07,GL,0.0,638.0,0.0,9.0
7064,2020-12-07,GR,97.0,5027.0,0.0,56.0
7065,2020-12-07,JU,22.0,3680.0,2.0,87.0
7066,2020-12-07,LU,216.0,11051.0,8.0,117.0
7067,2020-12-07,NE,88.0,9529.0,2.0,184.0
7068,2020-12-07,NW,7.0,920.0,0.0,7.0
7069,2020-12-07,SG,612.0,19396.0,11.0,173.0
7070,2020-12-07,TI,116.0,14059.0,9.0,250.0
7071,2020-12-07,VD,368.0,45493.0,7.0,397.0
7072,2020-12-07,VS,177.0,21534.0,5.0,403.0
7074,2020-12-07,GE,227.0,32288.0,3.0,329.0
7075,2020-12-07,OW,15.0,1021.0,0.0,26.0
7076,2020-12-07,UR,32.0,918.0,5.0,22.0
7077,2020-12-07,SO,424.0,6303.0,6.0,78.0
7078,2020-12-07,AG,312.0,18423.0,2.0,197.0
7079,2020-12-07,BE,601.0,30357.0,11.0,420.0
7080,2020-12-07,ZG,33.0,3504.0,0.0,31.0
7081,2020-12-07,SZ,99.0,5256.0,5.0,87.0
7082,2020-12-07,TG,163.0,7587.0,2.0,120.0
7083,2020-12-07,AR,42.0,1700.0,1.0,27.0
7084,2020-12-07,BS,54.0,5086.0,1.0,42.0
7085,2020-12-07,SH,111.0,2052.0,0.0,29.0
7086,2020-12-07,AI,10.0,538.0,0.0,14.0
7087,2020-12-07,ZH,505.0,46340.0,11.0,398.0
7088,2020-12-08,BL,206.0,7172.0,2.0,61.0
7089,2020-12-08,FR,93.0,20251.0,1.0,280.0
7090,2020-12-08,GL,29.0,667.0,1.0,10.0
7091,2020-12-08,GR,115.0,5142.0,2.0,58.0
7092,2020-12-08,JU,22.0,3702.0,4.0,91.0
7093,2020-12-08,LU,218.0,11269.0,3.0,120.0
7094,2020-12-08,NE,66.0,9595.0,4.0,188.0
7095,2020-12-08,NW,10.0,930.0,0.0,7.0
7096,2020-12-08,SG,494.0,19890.0,9.0,182.0
7097,2020-12-08,TI,195.0,14254.0,4.0,254.0
7098,2020-12-08,VD,288.0,45781.0,9.0,406.0
7099,2020-12-08,VS,78.0,21612.0,2.0,405.0
7101,2020-12-08,GE,178.0,32466.0,6.0,335.0
7102,2020-12-08,OW,9.0,1030.0,0.0,26.0
7103,2020-12-08,UR,16.0,934.0,0.0,22.0
7104,2020-12-08,SO,118.0,6421.0,6.0,84.0
7105,2020-12-08,AG,469.0,18892.0,7.0,204.0
7106,2020-12-08,BE,604.0,30961.0,8.0,428.0
7107,2020-12-08,ZG,41.0,3545.0,1.0,32.0
7108,2020-12-08,SZ,54.0,5310.0,0.0,87.0
7109,2020-12-08,SH,34.0,2086.0,2.0,31.0
7110,2020-12-08,TG,305.0,7892.0,4.0,124.0
7111,2020-12-08,BS,94.0,5180.0,2.0,44.0
7112,2020-12-08,ZH,1005.0,47345.0,20.0,418.0
7113,2020-12-08,AR,59.0,1759.0,0.0,27.0
7114,2020-12-09,BL,194.0,7366.0,4.0,65.0
7115,2020-12-09,FR,116.0,20367.0,6.0,286.0
7116,2020-12-09,GL,49.0,716.0,2.0,12.0
7117,2020-12-09,GR,129.0,5271.0,3.0,61.0
7118,2020-12-09,JU,17.0,3719.0,1.0,92.0
7119,2020-12-09,LU,192.0,11461.0,1.0,121.0
7120,2020-12-09,NE,100.0,9695.0,7.0,195.0
7121,2020-12-09,NW,19.0,949.0,0.0,7.0
7122,2020-12-09,SG,430.0,20320.0,10.0,192.0
7123,2020-12-09,TI,272.0,14526.0,6.0,260.0
7124,2020-12-09,VD,324.0,46105.0,8.0,414.0
7125,2020-12-09,VS,148.0,21760.0,1.0,406.0
7127,2020-12-09,GE,181.0,32647.0,2.0,337.0
7128,2020-12-09,OW,23.0,1053.0,0.0,26.0
7129,2020-12-09,UR,13.0,947.0,0.0,22.0
7130,2020-12-09,SO,201.0,6622.0,3.0,87.0
7131,2020-12-09,AG,510.0,19402.0,6.0,210.0
7132,2020-12-09,BE,610.0,31571.0,13.0,441.0
7133,2020-12-09,ZG,52.0,3597.0,2.0,34.0
7134,2020-12-09,BS,118.0,5298.0,4.0,48.0
7135,2020-12-09,SZ,64.0,5374.0,0.0,87.0
7136,2020-12-09,SH,40.0,2126.0,1.0,32.0
7137,2020-12-09,TG,239.0,8131.0,5.0,129.0
7138,2020-12-09,AI,21.0,559.0,1.0,15.0
7139,2020-12-09,AR,35.0,1794.0,0.0,27.0
7140,2020-12-09,ZH,1050.0,48395.0,16.0,434.0
7141,2020-12-10,BL,173.0,7539.0,0.0,65.0
7142,2020-12-10,FR,101.0,20468.0,0.0,286.0
7143,2020-12-10,GL,18.0,734.0,1.0,13.0
7144,2020-12-10,GR,139.0,5410.0,0.0,61.0
7145,2020-12-10,JU,20.0,3739.0,0.0,92.0
7146,2020-12-10,LU,240.0,11701.0,3.0,124.0
7147,2020-12-10,NE,47.0,9742.0,3.0,198.0
7148,2020-12-10,NW,17.0,966.0,0.0,7.0
7149,2020-12-10,SG,400.0,20720.0,8.0,200.0
7150,2020-12-10,TI,265.0,14791.0,7.0,267.0
7151,2020-12-10,VD,280.0,46385.0,10.0,424.0
7152,2020-12-10,VS,116.0,21876.0,6.0,412.0
7154,2020-12-10,GE,129.0,32776.0,1.0,338.0
7155,2020-12-10,OW,9.0,1062.0,0.0,26.0
7156,2020-12-10,UR,10.0,957.0,1.0,23.0
7157,2020-12-10,SO,198.0,6820.0,7.0,94.0
7158,2020-12-10,AG,464.0,19866.0,8.0,218.0
7159,2020-12-10,BE,512.0,32083.0,7.0,448.0
7160,2020-12-10,BS,105.0,5403.0,2.0,50.0
7161,2020-12-10,ZG,52.0,3649.0,2.0,36.0
7162,2020-12-10,SZ,97.0,5471.0,0.0,87.0
7163,2020-12-10,TG,200.0,8331.0,2.0,131.0
7164,2020-12-10,SH,43.0,2169.0,0.0,32.0
7165,2020-12-10,AI,14.0,573.0,0.0,15.0
7166,2020-12-10,AR,25.0,1819.0,1.0,28.0
7167,2020-12-10,ZH,929.0,49324.0,21.0,455.0
7168,2020-12-11,BL,181.0,7720.0,2.0,67.0
7169,2020-12-11,FR,110.0,20578.0,3.0,289.0
7170,2020-12-11,GL,29.0,763.0,1.0,14.0
7171,2020-12-11,GR,86.0,5496.0,4.0,65.0
7172,2020-12-11,JU,12.0,3751.0,2.0,94.0
7173,2020-12-11,LU,332.0,12033.0,4.0,128.0
7174,2020-12-11,NE,58.0,9800.0,2.0,200.0
7175,2020-12-11,NW,19.0,985.0,0.0,7.0
7176,2020-12-11,SG,385.0,21105.0,0.0,200.0
7177,2020-12-11,TI,326.0,15117.0,10.0,277.0
7178,2020-12-11,VD,245.0,46630.0,9.0,433.0
7179,2020-12-11,VS,122.0,21998.0,1.0,413.0
7181,2020-12-11,GE,147.0,32923.0,0.0,338.0
7182,2020-12-11,OW,12.0,1074.0,0.0,26.0
7183,2020-12-11,UR,16.0,973.0,0.0,23.0
7184,2020-12-11,SO,216.0,7036.0,3.0,97.0
7185,2020-12-11,AG,415.0,20281.0,8.0,226.0
7186,2020-12-11,BE,543.0,32626.0,6.0,454.0
7187,2020-12-11,ZG,47.0,3696.0,1.0,37.0
7188,2020-12-11,SZ,93.0,5564.0,5.0,92.0
7189,2020-12-11,SH,51.0,2220.0,1.0,33.0
7190,2020-12-11,TG,177.0,8508.0,7.0,138.0
7191,2020-12-11,BS,127.0,5530.0,1.0,51.0
7192,2020-12-11,AI,1.0,574.0,0.0,15.0
7193,2020-12-11,AR,34.0,1853.0,0.0,28.0
7194,2020-12-11,ZH,1037.0,50361.0,18.0,473.0
7195,2020-12-12,BL,74.0,7794.0,2.0,69.0
7196,2020-12-12,FR,98.0,20676.0,3.0,292.0
7197,2020-12-12,GL,0.0,763.0,0.0,14.0
7198,2020-12-12,GR,78.0,5574.0,0.0,65.0
7199,2020-12-12,JU,24.0,3775.0,3.0,97.0
7200,2020-12-12,LU,286.0,12319.0,3.0,131.0
7201,2020-12-12,NE,47.0,9847.0,1.0,201.0
7202,2020-12-12,NW,15.0,1000.0,1.0,8.0
7203,2020-12-12,SG,166.0,21271.0,0.0,200.0
7204,2020-12-12,TI,303.0,15420.0,15.0,292.0
7205,2020-12-12,VD,197.0,46827.0,7.0,440.0
7206,2020-12-12,VS,72.0,22070.0,1.0,414.0
7208,2020-12-12,GE,99.0,33022.0,2.0,340.0
7209,2020-12-12,OW,10.0,1084.0,0.0,26.0
7210,2020-12-12,UR,25.0,998.0,0.0,23.0
7211,2020-12-12,AG,379.0,20660.0,7.0,233.0
7212,2020-12-12,BE,349.0,32975.0,5.0,459.0
7213,2020-12-12,ZG,63.0,3759.0,1.0,38.0
7214,2020-12-12,SZ,158.0,5722.0,1.0,93.0
7215,2020-12-12,TG,82.0,8590.0,4.0,142.0
7216,2020-12-12,BS,114.0,5644.0,5.0,56.0
7217,2020-12-12,ZH,759.0,51120.0,18.0,491.0
7218,2020-12-13,BL,83.0,7877.0,5.0,74.0
7219,2020-12-13,FR,68.0,20744.0,1.0,293.0
7220,2020-12-13,GL,0.0,763.0,0.0,14.0
7221,2020-12-13,GR,56.0,5630.0,0.0,65.0
7222,2020-12-13,JU,8.0,3783.0,0.0,97.0
7223,2020-12-13,LU,90.0,12409.0,6.0,137.0
7224,2020-12-13,NE,28.0,9875.0,2.0,203.0
7225,2020-12-13,NW,12.0,1012.0,0.0,8.0
7226,2020-12-13,SG,109.0,21380.0,0.0,200.0
7227,2020-12-13,TI,265.0,15685.0,4.0,296.0
7228,2020-12-13,VD,143.0,46970.0,4.0,444.0
7229,2020-12-13,VS,70.0,22140.0,3.0,417.0
7231,2020-12-13,GE,74.0,33096.0,0.0,340.0
7232,2020-12-13,OW,12.0,1096.0,0.0,26.0
7233,2020-12-13,AG,198.0,20858.0,5.0,238.0
7234,2020-12-13,BE,259.0,33234.0,8.0,467.0
7235,2020-12-13,ZG,40.0,3799.0,3.0,41.0
7236,2020-12-13,SZ,176.0,5898.0,0.0,93.0
7237,2020-12-13,TG,128.0,8718.0,6.0,148.0
7238,2020-12-13,BS,58.0,5702.0,3.0,59.0
7239,2020-12-13,ZH,646.0,51766.0,17.0,508.0
7240,2020-12-14,BL,191.0,8068.0,5.0,79.0
7241,2020-12-14,FR,93.0,20837.0,4.0,297.0
7242,2020-12-14,GL,0.0,763.0,0.0,14.0
7243,2020-12-14,GR,217.0,5847.0,3.0,68.0
7244,2020-12-14,JU,26.0,3809.0,0.0,97.0
7245,2020-12-14,LU,185.0,12594.0,5.0,142.0
7246,2020-12-14,NE,86.0,9961.0,2.0,205.0
7247,2020-12-14,NW,22.0,1034.0,0.0,8.0
7248,2020-12-14,SG,646.0,22026.0,11.0,211.0
7249,2020-12-14,TI,174.0,15859.0,8.0,304.0
7250,2020-12-14,VD,291.0,47261.0,4.0,448.0
7251,2020-12-14,VS,121.0,22261.0,2.0,419.0
7253,2020-12-14,GE,175.0,33271.0,1.0,341.0
7254,2020-12-14,OW,11.0,1107.0,0.0,26.0
7255,2020-12-14,UR,28.0,1026.0,0.0,23.0
7256,2020-12-14,SO,415.0,7451.0,12.0,109.0
7257,2020-12-14,AG,305.0,21163.0,10.0,248.0
7258,2020-12-14,BE,695.0,33929.0,15.0,482.0
7259,2020-12-14,ZG,37.0,3836.0,2.0,43.0
7260,2020-12-14,SZ,0.0,5898.0,0.0,93.0
7261,2020-12-14,SH,105.0,2325.0,1.0,34.0
7262,2020-12-14,TG,199.0,8917.0,4.0,152.0
7263,2020-12-14,AR,45.0,1898.0,0.0,28.0
7264,2020-12-14,BS,59.0,5761.0,1.0,60.0
7265,2020-12-14,AI,21.0,595.0,0.0,15.0
7266,2020-12-14,ZH,500.0,52266.0,14.0,522.0
7267,2020-12-15,BL,176.0,8244.0,4.0,83.0
7268,2020-12-15,FR,97.0,20934.0,2.0,299.0
7269,2020-12-15,GL,22.0,785.0,0.0,14.0
7270,2020-12-15,GR,92.0,5939.0,5.0,73.0
7271,2020-12-15,JU,47.0,3856.0,2.0,99.0
7272,2020-12-15,LU,301.0,12895.0,3.0,145.0
7273,2020-12-15,NE,57.0,10018.0,1.0,206.0
7274,2020-12-15,NW,25.0,1059.0,0.0,8.0
7275,2020-12-15,SG,445.0,22471.0,5.0,216.0
7276,2020-12-15,TI,213.0,16072.0,7.0,311.0
7277,2020-12-15,VD,295.0,47556.0,4.0,452.0
7278,2020-12-15,VS,110.0,22371.0,2.0,421.0
7280,2020-12-15,GE,208.0,33479.0,3.0,344.0
7281,2020-12-15,OW,3.0,1110.0,0.0,26.0
7282,2020-12-15,UR,19.0,1045.0,0.0,23.0
7283,2020-12-15,SO,142.0,7593.0,7.0,116.0
7284,2020-12-15,AG,568.0,21731.0,11.0,259.0
7285,2020-12-15,BE,606.0,34535.0,9.0,491.0
7286,2020-12-15,ZG,57.0,3893.0,3.0,46.0
7287,2020-12-15,BS,136.0,5897.0,2.0,62.0
7288,2020-12-15,SZ,55.0,5953.0,1.0,94.0
7289,2020-12-15,SH,50.0,2375.0,0.0,34.0
7290,2020-12-15,TG,293.0,9210.0,5.0,157.0
7291,2020-12-15,AI,4.0,599.0,0.0,15.0
7292,2020-12-15,AR,30.0,1928.0,1.0,29.0
7293,2020-12-15,ZH,1002.0,53268.0,19.0,541.0
7294,2020-12-16,BL,161.0,8405.0,4.0,87.0
7296,2020-12-16,FR,88.0,21022.0,3.0,302.0
7297,2020-12-16,GL,15.0,800.0,0.0,14.0
7298,2020-12-16,GR,116.0,6055.0,2.0,75.0
7299,2020-12-16,JU,38.0,3894.0,0.0,99.0
7300,2020-12-16,LU,305.0,13200.0,5.0,150.0
7301,2020-12-16,NE,53.0,10071.0,3.0,209.0
7302,2020-12-16,NW,25.0,1084.0,0.0,8.0
7303,2020-12-16,SG,392.0,22863.0,14.0,230.0
7304,2020-12-16,TI,318.0,16390.0,14.0,325.0
7305,2020-12-16,VD,282.0,47838.0,7.0,459.0
7306,2020-12-16,VS,98.0,22469.0,1.0,422.0
7307,2020-12-16,GE,123.0,33602.0,4.0,348.0
7308,2020-12-16,OW,12.0,1122.0,0.0,26.0
7309,2020-12-16,UR,24.0,1069.0,0.0,23.0
7310,2020-12-16,SO,218.0,7811.0,12.0,128.0
7311,2020-12-16,AG,536.0,22267.0,14.0,273.0
7312,2020-12-16,BE,565.0,35100.0,8.0,499.0
7313,2020-12-16,ZG,62.0,3955.0,1.0,47.0
7314,2020-12-16,SZ,106.0,6059.0,0.0,94.0
7315,2020-12-16,SH,57.0,2432.0,1.0,35.0
7316,2020-12-16,TG,260.0,9470.0,4.0,161.0
7317,2020-12-16,AR,37.0,1965.0,0.0,29.0
7318,2020-12-16,BS,98.0,5995.0,7.0,69.0
7319,2020-12-16,AI,6.0,605.0,0.0,15.0
7320,2020-12-16,ZH,936.0,54204.0,17.0,558.0
7321,2020-12-17,BL,148.0,8553.0,7.0,94.0
7322,2020-12-17,FR,82.0,21104.0,3.0,305.0
7323,2020-12-17,GL,56.0,856.0,2.0,16.0
7324,2020-12-17,GR,123.0,6178.0,1.0,76.0
7325,2020-12-17,JU,37.0,3931.0,0.0,99.0
7326,2020-12-17,LU,212.0,13412.0,3.0,153.0
7327,2020-12-17,NE,49.0,10120.0,6.0,215.0
7328,2020-12-17,NW,27.0,1111.0,1.0,9.0
7329,2020-12-17,SG,348.0,23211.0,3.0,233.0
7330,2020-12-17,TI,258.0,16648.0,9.0,334.0
7331,2020-12-17,VD,230.0,48068.0,1.0,460.0
7332,2020-12-17,VS,81.0,22550.0,1.0,423.0
7334,2020-12-17,GE,155.0,33757.0,2.0,350.0
7335,2020-12-17,OW,14.0,1136.0,0.0,26.0
7336,2020-12-17,UR,12.0,1081.0,2.0,25.0
7337,2020-12-17,SO,178.0,7989.0,4.0,132.0
7338,2020-12-17,AG,496.0,22763.0,9.0,282.0
7339,2020-12-17,BE,540.0,35640.0,14.0,513.0
7340,2020-12-17,ZG,63.0,4018.0,1.0,48.0
7341,2020-12-17,SH,40.0,2472.0,1.0,36.0
7342,2020-12-17,SZ,108.0,6167.0,3.0,97.0
7343,2020-12-17,TG,200.0,9670.0,4.0,165.0
7344,2020-12-17,AI,8.0,613.0,0.0,15.0
7345,2020-12-17,BS,119.0,6114.0,2.0,71.0
7346,2020-12-17,ZH,1101.0,55305.0,15.0,573.0
7347,2020-12-17,AR,51.0,2016.0,0.0,29.0
7348,2020-12-18,BL,144.0,8697.0,6.0,100.0
7349,2020-12-18,FR,78.0,21182.0,2.0,307.0
7350,2020-12-18,GL,12.0,868.0,0.0,16.0
7351,2020-12-18,GR,84.0,6262.0,1.0,77.0
7352,2020-12-18,JU,31.0,3962.0,0.0,99.0
7353,2020-12-18,LU,271.0,13683.0,8.0,161.0
7354,2020-12-18,NE,64.0,10184.0,3.0,218.0
7355,2020-12-18,NW,9.0,1120.0,0.0,9.0
7356,2020-12-18,SG,386.0,23597.0,0.0,233.0
7357,2020-12-18,TI,238.0,16886.0,6.0,340.0
7358,2020-12-18,VD,258.0,48326.0,2.0,462.0
7359,2020-12-18,VS,94.0,22644.0,3.0,426.0
7361,2020-12-18,GE,173.0,33930.0,2.0,352.0
7362,2020-12-18,OW,15.0,1151.0,0.0,26.0
7363,2020-12-18,UR,10.0,1091.0,0.0,25.0
7364,2020-12-18,SO,185.0,8174.0,2.0,134.0
7365,2020-12-18,AG,452.0,23215.0,8.0,290.0
7366,2020-12-18,BE,495.0,36135.0,13.0,526.0
7367,2020-12-18,ZG,45.0,4063.0,0.0,48.0
7368,2020-12-18,SZ,141.0,6308.0,4.0,101.0
7369,2020-12-18,SH,45.0,2517.0,0.0,36.0
7370,2020-12-18,BS,87.0,6201.0,2.0,73.0
7371,2020-12-18,TG,181.0,9851.0,6.0,171.0
7372,2020-12-18,AI,2.0,615.0,0.0,15.0
7373,2020-12-18,ZH,818.0,56123.0,13.0,586.0
7374,2020-12-18,AR,0.0,2016.0,1.0,30.0
7375,2020-12-19,BL,92.0,8789.0,3.0,103.0
7377,2020-12-19,FR,94.0,21276.0,4.0,311.0
7378,2020-12-19,GL,0.0,868.0,0.0,16.0
7379,2020-12-19,GR,124.0,6386.0,2.0,79.0
7380,2020-12-19,JU,18.0,3980.0,0.0,99.0
7381,2020-12-19,LU,197.0,13880.0,7.0,168.0
7382,2020-12-19,NE,35.0,10219.0,1.0,219.0
7383,2020-12-19,NW,12.0,1132.0,0.0,9.0
7384,2020-12-19,SG,131.0,23728.0,0.0,233.0
7385,2020-12-19,TI,310.0,17196.0,3.0,343.0
7386,2020-12-19,VD,175.0,48501.0,4.0,466.0
7387,2020-12-19,VS,46.0,22690.0,1.0,427.0
7388,2020-12-19,GE,102.0,34032.0,4.0,356.0
7389,2020-12-19,OW,8.0,1159.0,0.0,26.0
7390,2020-12-19,AG,312.0,23527.0,9.0,299.0
7391,2020-12-19,BE,338.0,36473.0,8.0,534.0
7392,2020-12-19,ZG,62.0,4125.0,0.0,48.0
7393,2020-12-19,SZ,102.0,6410.0,0.0,101.0
7394,2020-12-19,BS,94.0,6295.0,2.0,75.0
7395,2020-12-19,TG,109.0,9960.0,7.0,178.0
7396,2020-12-19,ZH,813.0,56936.0,13.0,599.0
7397,2020-12-20,BL,78.0,8867.0,4.0,107.0
7398,2020-12-20,FR,68.0,21344.0,1.0,312.0
7399,2020-12-20,GL,0.0,868.0,0.0,16.0
7400,2020-12-20,GR,41.0,6427.0,1.0,80.0
7401,2020-12-20,JU,23.0,4003.0,1.0,100.0
7402,2020-12-20,LU,107.0,13987.0,7.0,175.0
7403,2020-12-20,NE,20.0,10239.0,4.0,223.0
7404,2020-12-20,NW,10.0,1142.0,0.0,9.0
7405,2020-12-20,SG,81.0,23809.0,0.0,233.0
7406,2020-12-20,TI,269.0,17465.0,3.0,346.0
7407,2020-12-20,VD,140.0,48641.0,4.0,470.0
7408,2020-12-20,VS,46.0,22736.0,2.0,429.0
7410,2020-12-20,GE,89.0,34121.0,0.0,356.0
7411,2020-12-20,OW,16.0,1175.0,0.0,26.0
7412,2020-12-20,AG,175.0,23702.0,14.0,313.0
7413,2020-12-20,BE,235.0,36708.0,3.0,537.0
7414,2020-12-20,ZG,66.0,4191.0,2.0,50.0
7415,2020-12-20,SZ,0.0,6410.0,0.0,101.0
7416,2020-12-20,TG,96.0,10056.0,8.0,186.0
7417,2020-12-20,BS,80.0,6375.0,0.0,75.0
7418,2020-12-20,ZH,579.0,57515.0,25.0,624.0
7419,2020-12-21,BL,213.0,9080.0,1.0,108.0
7420,2020-12-21,FR,67.0,21411.0,1.0,313.0
7421,2020-12-21,GL,0.0,868.0,0.0,16.0
7422,2020-12-21,GR,111.0,6538.0,3.0,83.0
7423,2020-12-21,JU,33.0,4036.0,0.0,100.0
7424,2020-12-21,LU,147.0,14134.0,4.0,179.0
7425,2020-12-21,NE,75.0,10314.0,1.0,224.0
7426,2020-12-21,NW,11.0,1153.0,0.0,9.0
7427,2020-12-21,SG,581.0,24390.0,10.0,243.0
7428,2020-12-21,TI,122.0,17587.0,9.0,355.0
7429,2020-12-21,VD,296.0,48937.0,6.0,476.0
7430,2020-12-21,VS,105.0,22841.0,3.0,432.0
7432,2020-12-21,GE,181.0,34302.0,0.0,356.0
7433,2020-12-21,OW,8.0,1183.0,0.0,26.0
7434,2020-12-21,UR,49.0,1140.0,0.0,25.0
7435,2020-12-21,SO,386.0,8560.0,8.0,142.0
7436,2020-12-21,AG,309.0,24011.0,10.0,323.0
7437,2020-12-21,BE,617.0,37325.0,12.0,549.0
7438,2020-12-21,ZG,31.0,4222.0,0.0,50.0
7439,2020-12-21,SZ,141.0,6551.0,1.0,102.0
7440,2020-12-21,AR,71.0,2087.0,4.0,34.0
7441,2020-12-21,SH,80.0,2597.0,1.0,37.0
7442,2020-12-21,TG,200.0,10256.0,1.0,187.0
7443,2020-12-21,BS,44.0,6419.0,1.0,76.0
7444,2020-12-21,AI,8.0,623.0,0.0,15.0
7445,2020-12-21,ZH,472.0,57987.0,20.0,644.0
7446,2020-12-22,BL,156.0,9236.0,2.0,110.0
7447,2020-12-22,FR,95.0,21506.0,2.0,315.0
7448,2020-12-22,GL,27.0,895.0,0.0,16.0
7449,2020-12-22,GR,102.0,6640.0,0.0,83.0
7450,2020-12-22,JU,21.0,4057.0,0.0,100.0
7451,2020-12-22,LU,241.0,14375.0,8.0,187.0
7452,2020-12-22,NE,63.0,10377.0,2.0,226.0
7453,2020-12-22,NW,23.0,1176.0,0.0,9.0
7454,2020-12-22,SG,394.0,24784.0,12.0,255.0
7455,2020-12-22,TI,255.0,17842.0,7.0,362.0
7456,2020-12-22,VD,273.0,49210.0,6.0,482.0
7457,2020-12-22,VS,96.0,22937.0,1.0,433.0
7459,2020-12-22,GE,158.0,34460.0,2.0,358.0
7460,2020-12-22,OW,16.0,1199.0,1.0,27.0
7461,2020-12-22,UR,12.0,1152.0,0.0,25.0
7462,2020-12-22,SO,145.0,8705.0,6.0,148.0
7463,2020-12-22,AG,575.0,24586.0,12.0,335.0
7464,2020-12-22,BE,523.0,37848.0,6.0,555.0
7465,2020-12-22,ZG,57.0,4279.0,2.0,52.0
7466,2020-12-22,SH,38.0,2635.0,0.0,37.0
7467,2020-12-22,SZ,66.0,6617.0,3.0,105.0
7468,2020-12-22,TG,219.0,10475.0,3.0,190.0
7469,2020-12-22,AR,26.0,2113.0,1.0,35.0
7470,2020-12-22,BS,79.0,6498.0,4.0,80.0
7471,2020-12-22,AI,5.0,628.0,0.0,15.0
7472,2020-12-22,ZH,977.0,58964.0,20.0,664.0
7473,2020-12-23,BL,156.0,9392.0,1.0,111.0
7474,2020-12-23,FR,90.0,21596.0,2.0,317.0
7475,2020-12-23,GL,36.0,931.0,0.0,16.0
7476,2020-12-23,GR,113.0,6753.0,1.0,84.0
7477,2020-12-23,JU,24.0,4081.0,0.0,100.0
7478,2020-12-23,LU,279.0,14654.0,5.0,192.0
7479,2020-12-23,NE,65.0,10442.0,1.0,227.0
7480,2020-12-23,NW,24.0,1200.0,0.0,9.0
7481,2020-12-23,SG,324.0,25108.0,9.0,264.0
7482,2020-12-23,TI,281.0,18123.0,4.0,366.0
7483,2020-12-23,VD,263.0,49473.0,5.0,487.0
7484,2020-12-23,VS,96.0,23033.0,1.0,434.0
7486,2020-12-23,GE,177.0,34637.0,1.0,359.0
7487,2020-12-23,OW,17.0,1216.0,2.0,29.0
7488,2020-12-23,UR,18.0,1170.0,0.0,25.0
7489,2020-12-23,SO,146.0,8851.0,3.0,151.0
7490,2020-12-23,AG,465.0,25051.0,17.0,352.0
7491,2020-12-23,BE,510.0,38358.0,6.0,561.0
7492,2020-12-23,ZG,36.0,4315.0,0.0,52.0
7493,2020-12-23,SH,45.0,2680.0,0.0,37.0
7494,2020-12-23,SZ,123.0,6740.0,2.0,107.0
7495,2020-12-23,TG,201.0,10676.0,9.0,199.0
7496,2020-12-23,BS,94.0,6592.0,4.0,84.0
7497,2020-12-23,AI,4.0,632.0,0.0,15.0
7498,2020-12-23,ZH,1206.0,60170.0,19.0,683.0
7499,2020-12-23,AR,41.0,2154.0,0.0,35.0
